Florida College|590737882|Approved|119 N Glen Arven Avenue|Temple Terrace|FL|33617|Mr. David L. Curry|Director of Annual Giving|813.988.5131|(813) 899-6815|www.floridacollege.edu|Education|Aspires to equip students for lives of service, by offering an education in the liberal arts within the context of biblical values.
Smuin Ballets-SF|943197247|Approved|300 Brannan Street|San Francisco|CA|94107-1883|Ms. Carol Eggers|Development Officer|(415) 495-2234|(415) 495-2317|http://www.smuinballet.org|Arts & Culture|To enrich and extend the art of dance by producing Michael Smuin's choreography and presenting it to the widest possible public, with special attention to non-traditional audiences who do not attend classical ballet, and to audiences throughout the greater bay area.
Epilepsy Foundation of Minnesota, Inc.|410874541|Approved|1600 University Ave W Suite 300|Saint Paul|MN|55104|Katie Kohlbeck|Development Coordinator|651-287-2300|(651) 287-2325|www.efmn.org/|Human Services|To enhance the quality of life of those affected by seizures.
Alzheimer's Association Greater Illinois|133039601|Approved|8430 West Bryn Mawr Avenue|Chicago|IL|60631|Ms. Janet Swanson|Donor Services|(815) 484-1300|(815) 484-9286|https://www.kintera.org/faf/donorReg/donorPledge.asp?ievent=223857&supid=1713022|Human Services|To eliminate Alzheimers disease and other dementias through the advancement of research; to provide and enhance care and support for all affected; and to reduce the risk of dementias through the promotion of brain health.
Charity Treks Inc|753128407|Approved|883 Black Rock Tpke|Fairfield|CT|06825-4718|Mr. Mark Stanis|President|(434) 981-9226|(434) 982-4353|www.charitytreks.org|Human Services|To raise public awareness regarding how AIDS is still a major factor in our everyday lives.Charity Treks, Inc.: Formed following the Montreal to Maine AIDS Vaccine Bike Trek 2002
United Breast Cancer Foundation Inc|113571208|Approved|PO Box 2421|Huntington|NY|11743-0890|Ms. Mary E. Reichart|Director of Operations|(877) 822-4287|(410) 757-2093|www.ubcf.info|Human Services|To make a positive difference in the lives of those afflicted with breast cancer as well as those families affected by breast cancer.  Supports a variety of programs dedicated to breast cancer screening and prevention, treatment and patient health and well-being.
Newton Historical Society Inc|42640984|Approved|527 Washington Street|Newton|MA|02458|Bridget Jeffs|Assistant to the Director|(617) 796-1450|(617) 552-7228|www.historicnewton.org|Arts & Culture|To encourage inquiry about and exploration of Newton within the broad context of American history. To accomplish this mission, we maintain historic properties that interpret Newtonâ¬"s past and present. We collect, preserve, interpret and exhibit historical artifacts of local significance and present public programs that involve the diverse population of Newton and the region.
Sacred Heart Southern Missions - Sacred Heart Missions|640588919|Approved|6050 Highway 161 North|Walls|MS|38686|Mr. Jack Kurps|Spiritual Director|(662) 781-1360|(662) 781-3340|www.shl.org|Civic|To extend the reign of God in the nine northern counties of Mississippi by giving witness through presence and compassionate service in parish, education, housing and social ministries.Eligible Designations: Sacred Heart Missions - To raise money which is restricted for our food pantries, social outreach offices and housing efforts. None of these programs include religious activities and all are open to all eligible participants without regard to their faith, race, ethnic origin, sex, orientation or disability.
Asian American Resource Workshop Inc|42707980|Approved|42 Seaverns Ave.|Boston|MA|02130-2884|Ms. Janet Gee|Administrative Manager|(617) 942-8178|(617) 249-0368|www.aarw.org|Civic|To work for the empowerment of the Asian Pacific American Community to achieve its full participation in US Society.
Hebrew Free Burial Association|135596755|Approved|224 West 35th St.|New York|NY|10001|Ms. Amy Koplow|Development Director|(212) 239-1662|(212) 239-1981|www.hebrewfreeburial.org|Civic|To provide for the gratuitous interment of indigent Jews, those who lack the assets to pay for their own funeral and interment, and/or for those of their families.  To maintain our historic cemeteries at Silver Lake and Mt. Richmond, Staten Island, in a manner that benefits Jewish places of interment.
American Stroke Association|135613797|Approved|426-17th Street, Suite 300|Oakland|CA|94612|Mr. Melvin Rhymes|Business Development Coordinator|(510) 904-4000|(510) 904-4004|www.heart.org|Human Services|To build healthier lives, free of cardiovascular diseases and stroke.
American Cancer Society Inc|237040934|Approved|5555 Frantz Road|Dublin|OH|43017|Ms. Jody L. Geer|Accounting Coordinator|(888) 227-6446|(877) 227-2838|www.cancer.org|Human Services|To eliminate cancer as a major health problem by preventing cancer, saving lives, and diminishing suffering from cancer, through research, education, advocacy, and service.
CRISTA Seattle Urban Academy|916012289|Approved|19303 Fremont Ave. N, MS 15|Seattle|WA|98133|Ms. Esa Carlson|Fund Development Administrator|206-546-7200|206-546-7483|www.seattleurbanacademy.org/|Education|A positive, alternative, Christian, educational community where at-risk high school students develop academic, social, and spiritual maturity to graduate to higher education and sustained employment.
Island Arts Council|911147736|Approved|P.O. Box 173|Langley|WA|98260|Ms. Sue L. Symons|Executive Director|(360) 221-6422|(360) 221-8307|www.islandartscouncil.org|Arts & Culture|To act as a catalyst for artistic growth and a resource to support and encourage the artistic community, it's artistic and patrons.
United Food Bank|860505273|Approved|245 South Nina Drive|Mesa|AZ|85210|Mr. Jayson Matthews|Chief Development Officer|(480) 926-4897|(480) 926-7025|www.unitedfoodbank.org|Civic|To provide access to nutritious food for those who are without by serving as a community bridge between those who want to help and those who are in need.
Thompson Child & Family Focus|560547460|Approved|6800 Saint Peter's Lane|Matthews|NC|28105|Ms. Shannon Hinson|Director of Individual Giving|(704) 536-0375|(704) 531-9266|www.thompsonchildrenshome.org|Human Services|To serve children and families by facilitating healing, growth, and enrichment relationships through professional treatment, residential and educational services, advocacy and spiritual nourishment.Family Center Inc: The mission:  the prevention and treatment of child abuse and neglect.
Anchor Center For Blind Children|840893509|Approved|2550 Roslyn Street|Denver|CO|80238|Ms. Kristine Wolfe|Development Director|(303) 377-9732|(303) 377-9744|www.anchorcenter.org|Human Services|To teach life skills to young children with visual impairments, and provides services to their families.
Second Harvest Heartland|237417654|Approved|1140 Gervais Avenue|Saint Paul|MN|55109-2042|Mrs. Emily Lang|Donor Relations Coordinator|(651) 209-7907|(651) 484-1064|http://www.2harvest.org/|Human Services|To provide nutritious and culturally diverse food products to deserving people.
Alzheimer's Association|363463656|Approved|378 Center Pointe Circle|Altamonte Springs|FL|32701|Miss Jessica Feazell|Dir of Fiance and Operatins|407-951-7992|407-951-7993|http://www.alz.org/cnfl/|Human Services|The mission of the Alzheimer's Association is to provide a support system for Alzheimer's families through patient services, education, advocacy and research.
Children's Outing Association|390806339|Approved|909 E. North Ave.|Milwaukee|WI|53212|Mrs. Becky Kedrowski|Fund Development Coordinator|414-263-8383|(414) 263-8386|http://www.coa-yfc.org|Civic|To help Milwaukee children, teens and families reach their greatest potential through a continuum of recreational, social work and educational programs offered through its Riverwest community center and rural camp facility.
Rally Foundation Inc|201950849|Approved|5775 Glenridge Drive|Atlanta|GA|30328|Ms. Donna Watkins|Operations Coordinator|678-507-1021|(678) 507-1012|www.rallyfoundation.org|Human Services|Dedicated to raising funds specifically for childhood cancer research through nationally coordinated grassroots fundraising initiatives. All net  proceeds are donated to organizations focused on research to find better treatments and cures for childhood cancers.
Riverbanks Society|237278668|Approved|500 Wildlife Pkwy|Columbia|SC|29210-8014|Ms. Debbie Nellermoe|Society Programs Coordinator|803-779-8717|(803) 253-6381|www.riverbanks.org|Civic|To support the Riverbanks Park Community.
March of  Dimes|131846366|Approved|807 Grand Avenue|Billings|MT|59102|Ms. Maria Mares-Reed|Community Director|406-252-7480|(406) 252-8198|www.modimes.org|Human Services|To improve the health of babies by preventing birth defects and infant mortality.march of dimes: To help moms have full-term pregnancies and research the problems that threaten the health of babies.
American Red Cross|530196605|Approved|85 lowell street|Peabody|MA|01960|Lynne Dolde|Development Director|(978) 922-2224|978-922-0325|www.redcross.org|Human Services|To provide relief to victims of disasters and help people prevent, prepare for, and respond to emergencies.
Achilles International Inc|133318293|Approved|42 W 38th St, 4th Fl.|New York|NY|10018-6242|Gerle Shagdar|Development Director|212-354-0300|212-354-3978|www.achillestrackclub.org|Civic|To enable people with all types of disabilities to participate in mainstream athletics, to promote personal achievement, enhanced self esteem, and the lowering of barriers between people.
Iraq and Afghanistan Veterans of America Inc|201664531|Approved|292 Madison Avenue|New York|NY|10017|Mr. Derek Coy|Development Associate|(212) 982-9699|(212) 982-8645|www.iava.org|Civic|To improve the lives of Iraq and Afghanistan veterans and their families.
Susan G. Komen Race for the Cure NYC|751835298|Approved|470 Seventh Avenue, 7th Fl.|New York|NY|10018-2918|Ms. Michelle Marquez|Director of Development|212-560-9590|212-560-9598|www.komennyc.org|Human Services|To be a leader in the fight against breast cancer through its support of innovative research and community-based outreach programs.Susan G. Komen Breast Cancer Foundation: To eradicate breast cancer as a life-threatening disease by advancing research, education, screening and treatment.Greater NY Affiliate of the Susan G. Komen Breast Cancer Foundation: Komen New York Race for the Cure is dedicated to eradicating breast cancer as a life-threatening disease by advancing research, education, screening, and treatment.Susan G Komen Breast Cancer Foundation: To eradicate breast cancer as a life-threatening disease by advancing research education, screening and treatment.Susan G Komen Breast Cancer Foundation: To provide breast health education, screening, treatment, and other services to individuals in the five boroughs of New York City, on Long Island, and in Westchester and Rockland Counties.
