American Cancer Society Divisions Inc|237040934|Approved|2900 43rd Street Nw|Rochester|MN|55901|Miss Carrie Leinbeck|Finance Assistant|(507) 287-2044|(507) 287-2178|www.cancer.org|Human Services|Dedicated to eliminating cancer as a major health problem by preventing cancer, saving lives, and diminishing suffering from cancer, through research, education, advocacy, and service.American Cancer Society: To eliminate cancer as a major health problem by preventing cancer, saving lives, and diminishing suffering from cancer, through research, education, advocacy, and service.
Family and Children Services|941167408|Approved|375 Cambridge Avenue|Palo Alto|CA|94306|Miss Maryanne McGlothlin|Ms.|408-292-9353|408-287-3104|www.fcservices.org|Human Services|A private, non-profit human service agency serving individuals, couples and families. The agency offers a wide variety of comprehensive, affordable counseling, education and prevention programs and has collaborations with local schools, community-based organizations, county providers and corporations.They also provide programs and services that support the emotional well-being of our community.
Hackensack Medical Center Foundation|222339534|Approved|360 Essex Street Suite 301|Hackensack|NJ|07601|Mr. Jon M. Fitzgerald|Executive Vice President & Chief Development Offic|(551) 996-3720|(551) 488-1444|www.HackensackUMCFoundation.org|Human Services|To deliver extraordinary cancer care.
Wildlife Rehabilitation Center|411588791|Approved|2530 Dale Street N.|Saint Paul|MN|55113-3502|Mrs. Lynnette Scott|Executive Assistant|(651) 486-9453|(612) 625-7032|http://www.wrcmn.org/wrcmn/public/|Environment|To provide free medical and rehabilitation services for all species of injured, diseased, displaced and orphaned wild animals for release back into the wild.
Mustard Seed Communities Inc|581657207|Approved|29 Janes Avenue|Medfield|MA|02052|Ms. Susan Finney|Gift Processing Specialist|(508) 242-9665|(508) 242-9665|www.mustardseed.com|Human Services|Inspired by the healing and caring Ministry of Jesus Christ, we aim through the positive interaction of caring, sharing and training, to uplift the most vulnerable members of society, especially handicapped and abandoned children, and marginalized communities.Cheryl Alejandro's Mission to Nicaragua : To volunteer at an orphanage and help build a new one.Sena Lim : Worldwide caring for abandoned children with disabilities and HIV/AIDS.
Peking University Education Foundation USA|943278466|Approved|510 Broadway Ste 300|Millbrae|CA|94030-1966|Ms. Gao Ping|Secretary|(650) 259-9883|(650) 259-9883|http://www.pkuf.org/|Education|To strengthen ties between Peking University (PKU) and North America, raise funds from alumni and friends to advance PKU's research and teaching,and improve the communication and cooperation between the North American regions and PKU in culture, education and technology.
Jerusalem Foundation Inc|132563745|Approved|420 Lexington Avenue|New York|NY|10170|Ms. Deanna Yalowitz|Development Director|(800) 537-8725|(212) 697-4022|www.jerusalemfoundation.org|Civic|To strengthen, promote and enhance a free, open, pluralistic and modern society in Jerusalem, by responding to the pressing needs of the city and working to improve the lives of its residents.  The Jerusalem Foundation keeps its finger on the pulse of Jerusalem, assessing and answering the ever-changing needs of the local population. The Jerusalem Foundation meets these needs by initiating its own projects and by fundraising for the myriad non-profit organizations in Jerusalem.
T A S K|222392881|Approved|P. O. Box 872|Trenton|NJ|08605|Mr. Peter Wise|Director|(609) 695-5456|(609) 695-1225|www.trentonsoupkitchen.org|Civic|To provide free meals as well as free services and programs to those in need in the Trenton Area and to enable them to achieve self-sufficiency.
Lupus Foundation of Northern California|942469741|Approved|2635 North First Street|San Jose|CA|95134|Mr. Rene Astudillo|Executive Director|(408) 954-8600|408-954-8129|http://lfnc.org/|Human Services|To provide programs of education and support for lupus patients and family members, and to support lupus research.
Delancey Street Foundation|237102690|Approved|600 Embarcadero Street|San Francisco|CA|94107|Mrs. Charlotte Baker Harper|Secretary Treasurer|(415) 957-9800|(415) 512-5186|http://www.marmsweb.com/giving/delancey1.html|Human Services|Delancey Street is considered the nation's leading self-help residential education center for former substance abusers and ex-convicts.
Make-A-Wish Foundation of North Carolina Inc|561492432|Approved|1131 Harding Place|Charlotte|NC|28204|Ms. Ariana Arellano|Finance & Operations Coordinator|(704) 339-0334|(704) 339-0335|www.nc.wish.org|Human Services|To grant the wishes of children with life threatening illnesses to enrich the human experience with hope, strength, and joy.Make-A-Wish Foundation of Central and Western North Carolina Inc: To enrich the lives of children with life-threatening illnesses through its wish-granting work.Make-A-Wish-Foundation of Central & Western North Carolina, Asheville Ofiice: "The Make-A-Wish FoundationÂ® grants the wishes of children with life-threatening medical conditions to enrich the human experience with hope, strength, and joy."
Council on Foreign Relations Inc|131628168|Approved|58 East 68th St.|New York|NY|10065|Ms. Lena Moy|Gifts Administrator|(212) 434-9457|(212) 434-9832|www.cfr.org|Civic|Dedicated to improving the understanding of US foreign policy and international affairs through the free exchange of ideas.
Roswell Park Alliance Foundation|161391608|Approved|Elm & Carlton Streets|Buffalo|NY|14263|Mrs. Mary Ann Weigand|Finance Manager|(716) 845-8450|(716) 845-1478|www.roswellpark.org|Human Services|To solicit, receive and administer funds for the benefit for use in scientific and medical research.To deliver medical care to individuals suffering from cancer.
Marsha Rivkin Center for Ovarian Cancer Research|912054035|Approved|801 Broadway, Suite 701|Seattle|WA|98122|Mr. Clint Burwell|Executive Director|(206) 215-6200|206-215-6201|www.marsharivkin.org|Human Services|To save lives and reduce suffering through improved treatment, early detection and prevention of ovarian cancer.
Leukemia & Lymphoma Society, Inc.|135644916|Approved|1218 Arion Parkway, Suite 102|San Antonio|TX|78216|Erin Gallagher|Bookkeeper|(210) 998-5400|(210) 998-5420|www.lls.org|Human Services|To cure leukemia, lymphoma, Hodgkin's disease and myeloma, and to improve the quality of life of patients and their families.
Marin Community Foundation|943007979|Approved|5 Hamilton Landing #200|Novato|CA|94949|Miss Claire Neenan|Receptionist|(415) 464-2500|(415) 464-2555|www.marincf.org|Civic|To encourage and help improve the human condition, embrace diversity, promote a humane and democratic society, and enhance the community's quality of life, now and for future generations.
The Navigators|846007896|Approved|3820 North 30th Street|Colorado Springs|CO|80904|Development Director|Development Director|(719) 594-2327|(719) 594-2520|http://www.navigators.org|Civic|To reach, disciple, and equip people to know Christ and to make Him known through successive generations.
Tiger Creek Wildlife Refuge|341827209|Approved|17552 FM 14|Tyler|TX|75706-2300|Ms. Terri Werner|Director of Operations|(903) 858-1008|(903) 828-1030|www.tigercreek.org/|Environment|To conserve genetic diversity and eliminating inbreeding of captive tigers, creating public awareness of the tigers plight and providing rescue services for big cats that have been abused, neglected or displaced.
Mockingbird Society|912051340|Approved|2100 24th Avenue South|Seattle|WA|98144|Mr. Brian Lawrence|Development Director and Administration|(206) 323-5437|(206) 323-1003|http://www.mockingbirdsociety.com/|Civic|To improve the current and future lives of youth who are or have at one time been involved in the Washington State Foster Care System of who have experience homelessness.
Environmental Defense Fund Incorporated|116107128|Approved|1875 Connecticut Avenue, NW|Washington|DC|20009|Miss Tracey Goetchius|Membership Manager|(202) 387-3500|(202) 319-8590|http://www.environmentaldefense.org/home.cfm|Environment|Dedicated to protecting the environmental rights for all people, including future generations.Environmental Defense Fund: Dedicated to protecting the environmental rights of all people, including future generations. Among these rights are clean air and water, healthy and nourishing food, and a flourishing ecosystem.Environmental Defense Fund: To protect the environmental rights of all people, including future generations. Among these rights are clean air and water, healthy and nourishing food, and a flourishing ecosystem.
Feral Friends Community Cat Alliance|752761441|Approved|P.O. Box 832857|Richardson|TX|75083|Ms. Kelly Richert|President|(972) 671-1712|(972) 671-1882|www.feralfriends.org|Civic|To rescue abandoned, unwanted and abused cats.
Human Life Alliance|411344006|Approved|1614 93rd Lane NE|Minneapolis|MN|55449|Ms. Jo Tolck|Executive Director|(651) 484-1040|(651) 484-2264|charrington@humanlife.org|Civic|Dedicated to protecting life from conception to natural death. We work diligently to counter the anti-life propaganda which is saturating our society, and to promote chaste life styles, especially abstinence-until-marriage for our youth.
African Medical & Research Foundation Inc|131867411|Approved|4 West 43rd Street|New York|NY|10036|Ms. Rosaline Sheriff|Administrative Assistant|(212) 768-2440|(212) 768-4230|www.amrefusa.org|Human Services|To improve the health of disadvantaged people in Africa as a means for them to escape poverty and improve the quality of their lives.African Medical & Research Foundation: To improve the health of disadvantaged people in Africa as a means for them to escape poverty and improve the quality of their lives.
